Index,Time,Time_Diff,Output
129,0.733829,0.00061375,0.00136818
130,0.734506,0.000676698,0.00136818
131,0.735214,0.000707582,0.00136818
132,0.735857,0.000643614,0.00136818
133,0.73648,0.000622673,0.00136818
134,0.737122,0.000642551,0.00136818
135,0.737875,0.000752224,0.00136818
136,0.738566,0.000691055,0.00136818
137,0.739313,0.000746757,0.00136818
138,0.739922,0.000609603,0.00136818
139,0.740564,0.000641781,0.00136818
140,0.741239,0.000674752,0.00136818
141,0.741889,0.000650474,0.00136818
142,0.742619,0.000729557,0.00136818
143,0.743242,0.000623549,0.00136818
144,0.743978,0.000735631,0.00136818
145,0.74472,0.00074201,0.00136818
146,0.745409,0.000689408,0.00136818
147,0.746088,0.000678307,0.00136818
148,0.746713,0.000625747,0.00136818
149,0.747349,0.00063546,0.00136818
150,0.747967,0.000617716,0.00136818
151,0.74868,0.00071388,0.00136818
152,0.749302,0.000621923,0.00136818
153,0.749952,0.000649485,0.00136818
154,0.750608,0.000656677,0.00136818
155,0.751225,0.000616832,0.00136818
156,0.751872,0.00064665,0.00136818
157,0.752559,0.000687046,0.00136818
158,0.753317,0.000758057,0.00136818
159,0.75407,0.000752703,0.00136818
160,0.754708,0.000638055,0.00136818
161,0.755323,0.000615176,0.00136818
162,0.756037,0.000713718,0.00136818
163,0.756707,0.000670122,0.00136818
164,0.757385,0.000678391,0.00136818
165,0.758042,0.000656481,0.00136818
166,0.758805,0.000763181,0.00136818
167,0.759457,0.000652202,0.00136818
168,0.760107,0.000650033,0.00136818
169,0.760784,0.000677194,0.00136818
170,0.761496,0.000712108,0.00136818
171,0.762193,0.000696081,0.00136818
172,0.762875,0.000681994,0.00136818
173,0.763525,0.000650559,0.00136818
174,0.764133,0.000608023,0.00136818
175,0.764801,0.000668277,0.00136818
176,0.765475,0.000673834,0.00136818
177,0.766201,0.000725571,0.00136818
178,0.766983,0.000782294,0.00136818
179,0.767754,0.000771335,0.00136818
180,0.76852,0.000765587,0.00136818
181,0.76917,0.000649739,0.00136818
182,0.7698,0.000630313,0.00136818
183,0.770498,0.000698005,0.00136818
184,0.771157,0.000658788,0.00136818
185,0.771851,0.000693824,0.00136818
186,0.772555,0.000703847,0.00136818
187,0.773251,0.000696163,0.00136818
188,0.773994,0.000743447,0.00136818
189,0.774704,0.000709509,0.00136818
190,0.775365,0.000661083,0.00136818
191,0.776076,0.000711642,0.00136818
192,0.776797,0.000720648,0.00136818
193,0.777441,0.000643803,0.00136818
194,0.778061,0.000620699,0.00136818
195,0.778711,0.000649614,0.00136818
196,0.779358,0.000646485,0.00136818
197,0.779964,0.000606374,0.00136818
198,0.78057,0.000605968,0.00136818
199,0.781163,0.000592689,0.00136818
200,0.78185,0.00068713,0.00136818
201,0.782493,0.000643593,0.00136818
202,0.783076,0.000582823,0.00136818
203,0.783776,0.000700249,0.00136818
204,0.784512,0.000735597,0.00136818
205,0.785218,0.000705546,0.00136818
206,0.785876,0.00065879,0.00136818
207,0.786522,0.000645714,0.00136818
208,0.787119,0.000597304,0.00136818
209,0.787765,0.000646043,0.00136818
210,0.78843,0.000664643,0.00136818
211,0.789078,0.000647756,0.00136818
212,0.789696,0.000618065,0.00136818
213,0.790313,0.000617222,0.00136818
214,0.79097,0.000657041,0.00136818
215,0.791597,0.000627313,0.00136818
216,0.792242,0.000644313,0.00136818
217,0.792892,0.000649958,0.00136818
218,0.793521,0.000629737,0.00136818
219,0.794168,0.000646968,0.00136818
220,0.794843,0.000674891,0.00136818
221,0.795483,0.00063931,0.00136818
222,0.796211,0.00072886,0.00136818
223,0.797011,0.000799334,0.00136818
224,0.79771,0.000698866,0.00136818
225,0.798352,0.000641852,0.00136818
226,0.799022,0.00067059,0.00136818
227,0.799658,0.000635842,0.00136818
228,0.800304,0.000645815,0.00136818
229,0.800998,0.000693998,0.00136818
230,0.801689,0.000691546,0.00136818
231,0.802401,0.000711872,0.00136818
232,0.803132,0.000730609,0.00136818
233,0.803769,0.000636885,0.00136818
234,0.804404,0.000635677,0.00136818
235,0.80504,0.000635207,0.00136818
236,0.805715,0.000675039,0.00136818
237,0.806422,0.00070699,0.00136818
238,0.807128,0.000706146,0.00136818
239,0.807735,0.000606838,0.00136818
240,0.808409,0.000674581,0.00136818
241,0.80904,0.000630589,0.00136818
242,0.809707,0.000667656,0.00136818
243,0.810419,0.000711251,0.00136818
244,0.81108,0.000661422,0.00136818
245,0.811767,0.000686712,0.00136818
246,0.81239,0.000622861,0.00136818
247,0.813049,0.000659753,0.00136818
248,0.813679,0.00062999,0.00136818
249,0.814277,0.000597703,0.00136818
250,0.814915,0.000638297,0.00136818
251,0.815631,0.000715426,0.00136818
252,0.816345,0.000714655,0.00136818
253,0.817005,0.00065957,0.00136818
254,0.817689,0.000684121,0.00136818
255,0.818387,0.000698036,0.00136818
256,0.81912,0.000732388,0.00136818
257,0.819843,0.000723354,0.00136818
258,0.821679,0.00183643,0.00136818
259,0.823554,0.00187441,0.00136818
260,0.824345,0.000791004,0.00136818
261,0.825212,0.000867262,0.00136818
262,0.825961,0.000748919,0.00136818
263,0.826656,0.000695471,0.00136818
264,0.827321,0.000664331,0.00136818
265,0.827973,0.000651926,0.00136818
266,0.828592,0.000619685,0.00136818
267,0.829241,0.000648566,0.00136818
268,0.829835,0.000594426,0.00136818
269,0.830531,0.000695346,0.00136818
270,0.831295,0.00076402,0.00136818
271,0.832002,0.000707026,0.00136818
272,0.832604,0.000601906,0.00136818
273,0.833183,0.000579532,0.00136818
274,0.83377,0.000586678,0.00136818
275,0.834433,0.000663465,0.00136818
276,0.835092,0.000658211,0.00136818
277,0.835807,0.000715229,0.00136818
278,0.836447,0.000639783,0.00136818
279,0.837027,0.000580042,0.00136818
280,0.837687,0.000660339,0.00136818
281,0.838404,0.000716781,0.00136818
282,0.839098,0.00069397,0.00136818
283,0.839762,0.000664166,0.00136818
284,0.840446,0.000684254,0.00136818
285,0.84106,0.000613643,0.00136818
286,0.841683,0.000623207,0.00136818
287,0.842265,0.000581539,0.00136818
288,0.842859,0.000594287,0.00136818
289,0.843609,0.000750277,0.00136818
290,0.844227,0.000618217,0.00136818
291,0.844918,0.000690454,0.00136818
292,0.845603,0.000684951,0.00136818
293,0.846301,0.000697858,0.00136818
294,0.847071,0.000770141,0.00136818
295,0.847775,0.000704579,0.00136818
296,0.848476,0.000700225,0.00136818
297,0.849157,0.000680983,0.00136818
298,0.849761,0.000604287,0.00136818
299,0.850356,0.000595388,0.00136818
300,0.850964,0.000607702,0.00136818
301,0.851597,0.000633395,0.00136818
302,0.852217,0.000619252,0.00136818
303,0.852925,0.000708831,0.00136818
304,0.853607,0.000681704,0.00136818
305,0.854291,0.000683693,0.00136818
306,0.85507,0.0007794,0.00136818
307,0.855727,0.000656628,0.00136818
308,0.856392,0.000665209,0.00136818
309,0.857227,0.000835227,0.00136818
310,0.857926,0.000698758,0.00136818
311,0.858648,0.000721593,0.00136818
312,0.859297,0.000649044,0.00136818
313,0.859942,0.000645407,0.00136818
314,0.860629,0.000686541,0.00136818
315,0.861279,0.000650499,0.00136818
316,0.861936,0.000657308,0.00136818
317,0.862627,0.00069059,0.00136818
318,0.863403,0.000776012,0.00136818
319,0.864087,0.000684481,0.00136818
320,0.864837,0.000749577,0.00136818
321,0.866604,0.00176695,0.00136818
322,0.867343,0.000739486,0.00136818
323,0.868077,0.000733108,0.00136818
324,0.868758,0.000681204,0.00136818
325,0.869466,0.000707871,0.00136818
326,0.87011,0.000644655,0.00136818
327,0.870713,0.000602592,0.00136818
328,0.87132,0.000606944,0.00136818
329,0.871917,0.000597478,0.00136818
330,0.872511,0.000593614,0.00136818
331,0.873118,0.000607454,0.00136818
332,0.873722,0.000603727,0.00136818
333,0.874425,0.000702979,0.00136818
334,0.875136,0.000710881,0.00136818
335,0.875856,0.000720324,0.00136818
336,0.876646,0.00078979,0.00136818
337,0.877312,0.000666112,0.00136818
338,0.877961,0.00064861,0.00136818
339,0.878584,0.000622909,0.00136818
340,0.879261,0.000677071,0.00136818
341,0.8799,0.00063952,0.00136818
342,0.880643,0.00074249,0.00136818
343,0.8813,0.000657121,0.00136818
344,0.88193,0.000630437,0.00136818
345,0.882596,0.000665392,0.00136818
346,0.883242,0.000646514,0.00136818
347,0.883962,0.000719998,0.00136818
348,0.884651,0.000688395,0.00136818
349,0.885324,0.000673779,0.00136818
350,0.885945,0.000620267,0.00136818
351,0.886597,0.000652684,0.00136818
352,0.887294,0.000696377,0.00136818
353,0.888009,0.000715486,0.00136818
354,0.888632,0.000623098,0.00136818
355,0.889209,0.000576413,0.00136818
356,0.88983,0.000621001,0.00136818
357,0.89043,0.000600674,0.00136818
358,0.891065,0.000634935,0.00136818
359,0.891726,0.000660385,0.00136818
360,0.892373,0.000646786,0.00136818
361,0.892969,0.000596299,0.00136818
362,0.893588,0.000618928,0.00136818
363,0.894272,0.000684492,0.00136818
364,0.894878,0.000605365,0.00136818
365,0.89554,0.000662293,0.00136818
366,0.896168,0.000628041,0.00136818
367,0.896872,0.000703602,0.00136818
368,0.898783,0.00191182,0.00136818
369,0.899683,0.000899657,0.00136818
370,0.900445,0.00076175,0.00136818
371,0.901101,0.000656596,0.00136818
372,0.901772,0.000670178,0.00136818
373,0.902466,0.000694223,0.00136818
374,0.903095,0.000628774,0.00136818
375,0.90373,0.000635499,0.00136818
376,0.904398,0.000667682,0.00136818
377,0.905028,0.000630658,0.00136818
378,0.905645,0.000616441,0.00136818
379,0.906248,0.000603448,0.00136818
380,0.90685,0.000601643,0.00136818
381,0.907499,0.000648683,0.00136818
382,0.908114,0.000615625,0.00136818
383,0.908745,0.00063033,0.00136818
384,0.909363,0.000618364,0.00136818
385,0.910016,0.000653404,0.00136818
386,0.910671,0.000654856,0.00136818
387,0.911421,0.000750283,0.00136818
388,0.912081,0.000659397,0.00136818
389,0.912726,0.000644993,0.00136818
390,0.913329,0.000602644,0.00136818
391,0.913969,0.000640994,0.00136818
392,0.914557,0.000587739,0.00136818
393,0.915308,0.00075065,0.00136818
394,0.916012,0.000703925,0.00136818
395,0.916627,0.000615231,0.00136818
396,0.917323,0.000695793,0.00136818
397,0.917925,0.000602202,0.00136818
398,0.918556,0.00063076,0.00136818
399,0.919298,0.00074201,0.00136818
400,0.920033,0.000735608,0.00136818
401,0.920748,0.000714626,0.00136818
402,0.921406,0.000657558,0.00136818
403,0.922035,0.000629034,0.00136818
404,0.922723,0.000688223,0.00136818
405,0.923334,0.000611064,0.00136818
406,0.924027,0.000693455,0.00136818
407,0.92465,0.000622212,0.00136818
408,0.925226,0.000576106,0.00136818
409,0.925894,0.000668718,0.00136818
410,0.926584,0.000690023,0.00136818
411,0.927271,0.000686435,0.00136818
412,0.927916,0.000645502,0.00136818
413,0.92852,0.000603586,0.00136818
414,0.929129,0.000609001,0.00136818
415,0.929753,0.000624402,0.00136818
416,0.930349,0.000595345,0.00136818
417,0.930948,0.000599391,0.00136818
418,0.931609,0.000661151,0.00136818
419,0.932244,0.00063509,0.00136818
420,0.932898,0.000653822,0.00136818
421,0.93351,0.00061144,0.00136818
422,0.934087,0.000577408,0.00136818
423,0.93468,0.000592637,0.00136818
424,0.935353,0.000673575,0.00136818
425,0.936028,0.000674434,0.00136818
426,0.936674,0.000645938,0.00136818
427,0.937251,0.000577736,0.00136818
428,0.937825,0.00057341,0.00136818
429,0.938437,0.000612523,0.00136818
430,0.939074,0.000637053,0.00136818
431,0.939665,0.000590795,0.00136818
432,0.940326,0.000660982,0.00136818
433,0.941039,0.000712527,0.00136818
434,0.941671,0.000632654,0.00136818
435,0.942267,0.000596009,0.00136818
436,0.942944,0.000676993,0.00136818
437,0.943617,0.000672753,0.00136818
438,0.944337,0.000720439,0.00136818
439,0.944962,0.000624525,0.00136818
440,0.945622,0.00066023,0.00136818
441,0.946285,0.000663018,0.00136818
442,0.946907,0.000621914,0.00136818
443,0.947564,0.000657279,0.00136818
444,0.948166,0.000601368,0.00136818
445,0.948835,0.000669576,0.00136818
446,0.949481,0.000645338,0.00136818
447,0.95012,0.000639441,0.00136818
448,0.95078,0.000659454,0.00136818
449,0.952578,0.00179888,0.00136818
450,0.953362,0.000783716,0.00136818
451,0.953988,0.000625572,0.00136818
452,0.954726,0.000738527,0.00136818
453,0.955335,0.000608947,0.00136818
454,0.956046,0.000710709,0.00136818
455,0.957818,0.00177172,0.00136818
456,0.958613,0.000795678,0.00136818
457,0.959317,0.000703457,0.00136818
458,0.959942,0.000624863,0.00136818
459,0.960625,0.000683546,0.00136818
460,0.961362,0.000737201,0.00136818
461,0.962064,0.000701352,0.00136818
462,0.962683,0.000619649,0.00136818
463,0.963273,0.000589881,0.00136818
464,0.963971,0.000697409,0.00136818
465,0.96457,0.000598872,0.00136818
466,0.965165,0.000595598,0.00136818
467,0.965795,0.000629671,0.00136818
468,0.96638,0.000585142,0.00136818
469,0.96697,0.000590404,0.00136818
470,0.967608,0.000637438,0.00136818
471,0.968247,0.000638727,0.00136818
472,0.968867,0.000620518,0.00136818
473,0.969486,0.000619285,0.00136818
474,0.970131,0.000645108,0.00136818
475,0.970806,0.000674698,0.00136818
476,0.97149,0.000683478,0.00136818
477,0.972144,0.000654397,0.00136818
478,0.972801,0.000657004,0.00136818
479,0.973579,0.000777677,0.00136818
480,0.974231,0.000652432,0.00136818
481,0.974884,0.000652756,0.00136818
482,0.975533,0.000648968,0.00136818
483,0.976185,0.000652121,0.00136818
484,0.976808,0.000623286,0.00136818
485,0.977411,0.000602725,0.00136818
486,0.978046,0.00063546,0.00136818
487,0.978705,0.000658152,0.00136818
488,0.979286,0.000580943,0.00136818
489,0.979869,0.000583756,0.00136818
490,0.980526,0.000656822,0.00136818
491,0.98115,0.000623635,0.00136818
492,0.981815,0.000665036,0.00136818
493,0.982485,0.00067044,0.00136818
494,0.983173,0.000687603,0.00136818
495,0.983908,0.000734745,0.00136818
496,0.984649,0.000741539,0.00136818
497,0.985333,0.000683492,0.00136818
498,0.98602,0.000687245,0.00136818
499,0.986727,0.000707214,0.00136818
500,0.987411,0.000683504,0.00136818
501,0.988062,0.00065104,0.00136818
502,0.9887,0.00063884,0.00136818
503,0.989388,0.00068796,0.00136818
504,0.990091,0.000702815,0.00136818
505,0.99076,0.000668707,0.00136818
506,0.991361,0.000601113,0.00136818
507,0.991968,0.000607068,0.00136818
508,0.992622,0.000653491,0.00136818
509,0.993275,0.000653637,0.00136818
510,0.993898,0.000622245,0.00136818
511,0.994522,0.000624199,0.00136818
512,0.995108,0.000586227,0.00136818
513,0.995764,0.000656415,0.00136818
514,0.99646,0.000695866,0.00136818
515,0.997141,0.000681032,0.00136818
516,0.997828,0.00068632,0.00136818
517,0.998424,0.000596563,0.00136818
518,0.999061,0.000636879,0.00136818
519,0.999776,0.000715405,0.00136818
520,1.00049,0.000712814,0.00136818
521,1.00113,0.000639337,0.00136818
522,1.00185,0.0007176,0.00136818
523,1.00254,0.000689423,0.00136818
524,1.00317,0.000629727,0.00136818
525,1.00377,0.000604624,0.00136818
526,1.00437,0.000603227,0.00136818
527,1.00505,0.000678214,0.00136818
528,1.00576,0.000709206,0.00136818
529,1.0064,0.000635404,0.00136818
530,1.0071,0.000706735,0.00136818
531,1.00779,0.000684813,0.00136818
532,1.00848,0.000689155,0.00136818
533,1.00912,0.000644921,0.00136818
534,1.00975,0.000629883,0.00136818
535,1.01039,0.00063477,0.00136818
536,1.01102,0.000637136,0.00136818
537,1.01167,0.000651028,0.00136818
538,1.0123,0.000624351,0.00136818
539,1.01296,0.000659697,0.00136818
540,1.01358,0.000617389,0.00136818
541,1.01421,0.000635738,0.00136818
542,1.01497,0.000763009,0.00136818
543,1.01566,0.000682403,0.00136818
544,1.01652,0.000863985,0.00136818
545,1.0174,0.000881151,0.00136818
546,1.0181,0.000700377,0.00136818
547,1.01874,0.000642397,0.00136818
548,1.01936,0.000617416,0.00136818
549,1.02001,0.000643177,0.00136818
550,1.02062,0.000611558,0.00136818
551,1.02122,0.000599134,0.00136818
552,1.02187,0.000649351,0.00136818
553,1.02255,0.000682195,0.00136818
554,1.02317,0.000627162,0.00136818
555,1.02389,0.000715765,0.00136818
556,1.0246,0.000713033,0.00136818
557,1.02529,0.000681433,0.00136818
558,1.02598,0.000689892,0.00136818
559,1.0266,0.000622509,0.00136818
560,1.02721,0.00061379,0.00136818
561,1.02783,0.000622463,0.00136818
562,1.02844,0.000607946,0.00136818
563,1.02908,0.000638044,0.00136818
564,1.02975,0.000674537,0.00136818
565,1.03041,0.00065378,0.00136818
566,1.03108,0.000667743,0.00136818
567,1.03172,0.000647567,0.00136818
568,1.03239,0.000663865,0.00136818
569,1.03304,0.000648254,0.00136818
570,1.03366,0.000624274,0.00136818
571,1.0343,0.000636835,0.00136818
572,1.03503,0.000734409,0.00136818
573,1.03571,0.000682847,0.00136818
574,1.03633,0.000613624,0.00136818
575,1.03692,0.000595584,0.00136818
576,1.03754,0.000619482,0.00136818
577,1.03813,0.000587552,0.00136818
578,1.03875,0.000615636,0.00136818
579,1.03937,0.000621694,0.00136818
580,1.03996,0.000589682,0.00136818
581,1.04054,0.000586959,0.00136818
582,1.04114,0.000593703,0.00136818
583,1.04174,0.00059913,0.00136818
584,1.04238,0.000640861,0.00136818
585,1.04301,0.000632313,0.00136818
586,1.04368,0.000665308,0.00136818
587,1.04429,0.000611497,0.00136818
588,1.04489,0.000607211,0.00136818
589,1.04552,0.000626885,0.00136818
590,1.04612,0.000594625,0.00136818
591,1.0468,0.000683265,0.00136818
592,1.04738,0.000576944,0.00136818
593,1.04801,0.000633418,0.00136818
594,1.0487,0.000690888,0.00136818
595,1.04928,0.000584,0.00136818
596,1.04989,0.000607915,0.00136818
597,1.05053,0.000633492,0.00136818
598,1.05115,0.000627094,0.00136818
599,1.05176,0.000606632,0.00136818
600,1.05242,0.00065904,0.00136818
601,1.0531,0.00068427,0.00136818
602,1.05375,0.0006455,0.00136818
603,1.05449,0.000746396,0.00136818
604,1.05509,0.000593848,0.00136818
605,1.05569,0.000601622,0.00136818
606,1.05633,0.000644957,0.00136818
607,1.05697,0.000637769,0.00136818
608,1.05762,0.00064989,0.00136818
609,1.05832,0.000692702,0.00136818
610,1.05902,0.000706566,0.00136818
611,1.0597,0.0006739,0.00136818
612,1.06035,0.00065077,0.00136818
613,1.06105,0.000702968,0.00136818
614,1.06171,0.000657017,0.00136818
615,1.06232,0.000618186,0.00136818
616,1.06292,0.000592186,0.00136818
617,1.0635,0.000580229,0.00136818
618,1.06411,0.000609083,0.00136818
619,1.06468,0.000576382,0.00136818
620,1.06525,0.000572253,0.00136818
621,1.06601,0.000755714,0.00136818
622,1.06672,0.000706649,0.00136818
623,1.06733,0.000610133,0.00136818
624,1.06792,0.000590782,0.00136818
625,1.06856,0.000640401,0.00136818
626,1.06924,0.000686227,0.00136818
627,1.0699,0.000650261,0.00136818
628,1.07081,0.00091612,0.00136818
629,1.07168,0.000871683,0.00136818
630,1.07242,0.000735539,0.00136818
631,1.07311,0.000694806,0.00136818
632,1.07373,0.000616446,0.00136818
633,1.07442,0.000690729,0.00136818
634,1.07503,0.000614133,0.00136818
635,1.07564,0.000601664,0.00136818
636,1.07627,0.000638313,0.00136818
637,1.07689,0.000617574,0.00136818
638,1.07753,0.000638163,0.00136818
639,1.07821,0.000684082,0.00136818
640,1.07884,0.000628497,0.00136818
641,1.07955,0.000703207,0.00136818
642,1.08027,0.000726867,0.00136818
643,1.08099,0.000718371,0.00136818
644,1.08161,0.00062245,0.00136818
645,1.08218,0.000561697,0.00136818
646,1.08275,0.000576188,0.00136818
647,1.08343,0.000675842,0.00136818
648,1.0853,0.0018749,0.00136818
649,1.08622,0.000920681,0.00136818
650,1.08699,0.000771751,0.00136818
651,1.08773,0.000734572,0.00136818
652,1.08846,0.000731947,0.00136818
653,1.08915,0.000692548,0.00136818
654,1.08985,0.000694707,0.00136818
655,1.09056,0.000709111,0.00136818
656,1.09127,0.000710862,0.00136818
657,1.09198,0.000715818,0.00136818
658,1.09269,0.000709504,0.00136818
659,1.09339,0.0006967,0.00136818
660,1.09401,0.000623025,0.00136818
661,1.09473,0.000718749,0.00136818
662,1.09537,0.000638297,0.00136818
663,1.09601,0.000635625,0.00136818
664,1.09663,0.000619114,0.00136818
665,1.0973,0.000672873,0.00136818
666,1.09791,0.000609921,0.00136818
667,1.09862,0.000711498,0.00136818
668,1.09924,0.000618818,0.00136818
669,1.09985,0.000610586,0.00136818
670,1.10062,0.000771855,0.00136818
671,1.10124,0.000615959,0.00136818
672,1.10185,0.000611144,0.00136818
673,1.10248,0.000632247,0.00136818
674,1.10307,0.000587073,0.00136818
675,1.10472,0.00164949,0.00136818
676,1.10546,0.000745911,0.00136818
677,1.10616,0.000695796,0.00136818
678,1.10686,0.000704524,0.00136818
679,1.10753,0.000665064,0.00136818
680,1.10835,0.000820696,0.00136818
681,1.10908,0.000726484,0.00136818
682,1.10984,0.000763357,0.00136818
683,1.11048,0.000644367,0.00136818
684,1.11113,0.000645644,0.00136818
685,1.11177,0.00064328,0.00136818
686,1.11244,0.000666938,0.00136818
687,1.11312,0.000677091,0.00136818
688,1.11386,0.000747947,0.00136818
689,1.11461,0.000747816,0.00136818
690,1.11652,0.00190655,0.00136818
691,1.11741,0.000896237,0.00136818
692,1.11807,0.000651762,0.00136818
693,1.11871,0.000640768,0.00136818
694,1.11933,0.000624923,0.00136818
695,1.11995,0.000622689,0.00136818
696,1.12056,0.000610326,0.00136818
697,1.12128,0.000718749,0.00136818
698,1.12192,0.000639251,0.00136818
699,1.12264,0.00071535,0.00136818
700,1.12323,0.000595393,0.00136818
701,1.12381,0.000575309,0.00136818
702,1.12447,0.000665284,0.00136818
703,1.12513,0.000656075,0.00136818
704,1.12579,0.000659868,0.00136818
705,1.12645,0.000656079,0.00136818
706,1.12713,0.000687558,0.00136818
707,1.12778,0.000642915,0.00136818
708,1.12849,0.00071544,0.00136818
709,1.12915,0.000659683,0.00136818
710,1.1298,0.000651638,0.00136818
711,1.13047,0.000669254,0.00136818
712,1.13115,0.000679564,0.00136818
713,1.1318,0.000650923,0.00136818
714,1.13245,0.000648837,0.00136818
715,1.13308,0.000627075,0.00136818
716,1.13371,0.000635001,0.00136818
717,1.13437,0.000652932,0.00136818
718,1.13614,0.00177133,0.00136818
719,1.13683,0.000691702,0.00136818
720,1.1376,0.000770938,0.00136818
721,1.13838,0.000777147,0.00136818
722,1.1391,0.000720955,0.00136818
723,1.13985,0.000749503,0.00136818
724,1.14061,0.000762411,0.00136818
725,1.1413,0.000689452,0.00136818
726,1.14197,0.000668706,0.00136818
727,1.14265,0.000679964,0.00136818
728,1.14324,0.000593877,0.00136818
729,1.14384,0.000594941,0.00136818
730,1.14447,0.000631257,0.00136818
731,1.14515,0.000683292,0.00136818
732,1.14575,0.000596961,0.00136818
733,1.1464,0.000649281,0.00136818
