Index,Time,Time_Diff,Output
84,0.643652,0.00132094,0.0289503
85,0.644907,0.00125448,0.017131
86,0.64603,0.00112348,0.0164897
87,0.647345,0.00131427,0.00852193
88,0.648628,0.00128357,-0.00367274
89,0.649905,0.00127679,-0.0129526
90,0.651135,0.00123038,-0.0437959
91,0.652445,0.00130932,-0.00215305
92,0.653712,0.00126681,-0.0157107
93,0.654916,0.00120465,-0.0507641
94,0.656143,0.00122682,-0.0719917
95,0.657366,0.0012231,-0.0288175
96,0.658604,0.00123812,-0.12817
97,0.659834,0.00122934,-0.014117
98,0.661109,0.00127565,0.00841145
99,0.662334,0.00122437,0.00867503
100,0.66361,0.00127601,0.019207
101,0.664853,0.00124307,0.022968
102,0.666005,0.00115269,0.0434562
103,0.667275,0.00126918,0.0543161
104,0.668584,0.00130947,0.071237
105,0.669716,0.00113179,0.0462
106,0.670871,0.00115471,0.0588451
107,0.672057,0.00118677,0.0860913
108,0.673294,0.00123629,0.060417
109,0.675554,0.00226066,0.056902
110,0.676784,0.00122965,0.0575916
111,0.677961,0.00117665,0.0505999
112,0.679174,0.0012139,0.0424603
113,0.680324,0.00115,0.046853
114,0.681469,0.0011448,0.043453
115,0.682775,0.0013059,0.0437954
116,0.68404,0.00126515,0.0559815
117,0.685106,0.00106562,0.0422668
118,0.686383,0.00127711,0.0523417
119,0.687595,0.00121168,0.0661847
120,0.688879,0.00128391,0.068794
121,0.690056,0.0011774,0.0886146
122,0.691243,0.00118699,0.0934699
123,0.692478,0.00123476,0.122359
124,0.694373,0.00189545,0.137657
125,0.695625,0.00125218,0.113519
126,0.696755,0.00112998,0.163944
127,0.698084,0.00132873,0.145666
128,0.699423,0.0013388,0.146399
129,0.700636,0.00121331,0.112093
130,0.701749,0.00111253,0.108821
131,0.702989,0.00123977,0.147434
132,0.704275,0.00128636,0.151488
133,0.705532,0.00125703,0.134107
134,0.70675,0.00121757,0.136071
135,0.707973,0.00122387,0.121116
136,0.70914,0.00116703,0.0963671
137,0.710377,0.00123641,0.125253
138,0.711559,0.00118222,0.158697
139,0.712829,0.00127035,0.103388
140,0.714096,0.00126648,0.0989614
141,0.715273,0.00117746,0.0532281
142,0.716546,0.0012729,0.0427665
143,0.717752,0.00120586,-0.0104763
144,0.718984,0.00123156,-0.0541194
145,0.720254,0.00127079,-0.00568633
146,0.721416,0.00116154,-0.0388729
147,0.722638,0.00122201,-0.06503
148,0.723824,0.00118628,-0.0587567
149,0.724953,0.00112826,-0.0612203
150,0.726156,0.00120385,-0.107817
151,0.727495,0.00133832,-0.0942312
152,0.728635,0.00114059,-0.0698083
153,0.729804,0.00116879,-0.0208189
154,0.731093,0.00128935,-0.0260735
155,0.732316,0.00122282,-0.0502067
156,0.733563,0.0012468,-0.0637644
157,0.734674,0.00111135,-0.0455277
158,0.735865,0.00119047,-0.0198133
159,0.73701,0.00114479,-0.0157489
160,0.738261,0.00125158,-0.038287
161,0.739449,0.00118816,-0.0804418
162,0.740581,0.00113206,-0.0229685
163,0.741684,0.00110261,0.0121496
164,0.742909,0.00122489,0.0143811
165,0.744223,0.00131379,0.0262035
166,0.745525,0.00130236,0.0118671
167,0.748147,0.0026221,0.0318302
168,0.74945,0.00130269,0.0212824
169,0.750697,0.00124679,0.0150845
170,0.751889,0.0011928,0.00482676
171,0.753001,0.00111101,0.0235438
172,0.755284,0.00228337,0.0357417
173,0.756561,0.0012767,0.0193654
174,0.757706,0.0011455,0.00885548
175,0.758785,0.00107917,0.026679
176,0.760075,0.00128943,0.0247319
177,0.761268,0.00119355,0.0439753
178,0.762597,0.00132847,0.0501798
179,0.76377,0.00117363,0.051332
180,0.764988,0.00121804,0.0237964
181,0.76611,0.00112133,0.0335321
182,0.767403,0.00129306,0.0702791
183,0.768729,0.00132664,0.0106953
184,0.770018,0.00128893,0.011314
185,0.77129,0.00127174,-0.0113593
186,0.772537,0.00124717,-0.0142998
187,0.773756,0.00121839,-0.0151209
188,0.775056,0.00130027,-0.0127989
189,0.776378,0.00132161,-0.0196668
190,0.777662,0.00128472,-0.0247956
191,0.778865,0.00120288,-0.017396
192,0.78002,0.00115507,-0.0113286
193,0.78118,0.00115953,-0.00148281
194,0.782293,0.0011128,0.00491531
195,0.78352,0.0012273,0.00320879
196,0.784719,0.00119931,0.011125
197,0.785944,0.00122466,0.0423947
198,0.787207,0.00126294,0.0332406
199,0.788349,0.00114184,0.018287
200,0.790638,0.00228953,0.0278965
201,0.792044,0.00140555,0.0359594
202,0.793236,0.00119195,0.0544992
203,0.794608,0.00137199,0.06348
204,0.795848,0.00124008,0.0718163
205,0.797058,0.00121039,-0.0200209
206,0.798187,0.00112944,-0.0359408
207,0.799306,0.00111805,-0.0372486
208,0.800427,0.00112147,-0.0488453
209,0.801599,0.00117209,-0.0527256
210,0.802736,0.0011372,-0.0629989
211,0.803973,0.0012367,-0.0549017
212,0.805218,0.00124484,-0.086988
213,0.806542,0.00132379,-0.110821
214,0.807754,0.00121197,-0.123882
215,0.808915,0.00116113,-0.116099
216,0.81021,0.00129545,-0.0910534
217,0.811522,0.0013115,-0.0338858
218,0.812933,0.00141112,-0.03839
219,0.814237,0.00130392,-0.0223684
220,0.815461,0.00122429,-0.0156938
221,0.817828,0.00236717,-0.0134972
222,0.819363,0.00153475,0.0282504
223,0.820788,0.00142517,0.0258221
224,0.822151,0.00136301,0.00641711
225,0.823519,0.00136834,-0.0144123
226,0.824835,0.00131531,-0.00668245
227,0.826204,0.00136885,-0.00624461
228,0.827494,0.00129074,0.00580002
229,0.82879,0.00129541,0.0443459
230,0.830036,0.00124621,0.0524964
231,0.831395,0.00135887,0.068538
232,0.832735,0.00134019,0.0350436
233,0.834039,0.00130356,0.036599
234,0.835434,0.00139589,0.0778498
235,0.836812,0.00137753,0.121158
236,0.838204,0.0013915,0.0949312
237,0.839555,0.00135169,0.10185
238,0.840841,0.00128575,0.110242
239,0.842241,0.00139976,0.132156
240,0.843636,0.00139563,0.16909
241,0.845037,0.00140082,0.141184
242,0.84646,0.00142245,0.0917372
243,0.847919,0.00145967,0.071199
244,0.849238,0.00131876,0.0528818
245,0.850675,0.00143656,0.126668
246,0.851985,0.00131052,0.185112
247,0.853265,0.00128028,0.194008
248,0.854563,0.00129743,0.272076
249,0.855907,0.00134384,0.300762
250,0.857189,0.00128279,0.237306
251,0.858429,0.0012392,0.119183
252,0.85985,0.00142179,0.234219
253,0.861123,0.00127242,0.205408
254,0.862619,0.00149646,0.242805
255,0.863996,0.00137671,0.323615
256,0.865294,0.00129786,0.21385
257,0.866764,0.00147016,0.378258
258,0.868261,0.00149709,0.585746
259,0.869663,0.0014017,1.06561
260,0.871016,0.00135324,1.64292
261,0.872344,0.00132777,1.94202
262,0.873738,0.00139367,2.19378
263,0.87509,0.00135231,2.38377
264,0.876355,0.00126552,2.56413
265,0.877624,0.00126882,2.7331
266,0.879075,0.00145101,2.80844
267,0.880353,0.00127818,2.86865
268,0.881631,0.0012775,2.89481
269,0.88294,0.00130876,2.90946
270,0.884208,0.00126819,2.89951
271,0.885461,0.00125348,2.90713
272,0.886756,0.00129506,2.91474
273,0.888174,0.00141755,2.92992
274,0.889534,0.00135973,2.93961
275,0.890955,0.00142146,2.97735
276,0.893304,0.00234884,3.00194
277,0.894848,0.00154388,3.00836
278,0.896295,0.00144699,3.0084
279,0.89779,0.00149536,3.00018
280,0.89919,0.00139937,2.99684
281,0.900519,0.00132924,3.01349
282,0.901893,0.00137435,3.00678
283,0.903269,0.00137628,3.02198
284,0.904662,0.00139229,3.02364
285,0.90588,0.00121837,3.02931
286,0.90722,0.00134036,3.03013
287,0.908602,0.00138172,3.04081
288,0.909952,0.00134961,3.04313
289,0.911437,0.00148481,3.05195
290,0.912827,0.00139017,3.05415
291,0.914191,0.00136448,3.0555
292,0.915612,0.00142087,3.04794
293,0.916992,0.00138023,3.03976
294,0.91831,0.00131764,3.03129
295,0.91965,0.00134056,3.03552
296,0.920967,0.00131659,3.03504
297,0.922268,0.00130105,3.03106
298,0.923721,0.00145333,3.02736
299,0.924979,0.00125765,3.02122
300,0.926282,0.0013025,3.01874
301,0.927643,0.00136168,3.01657
302,0.929031,0.00138796,3.00602
303,0.930372,0.00134106,2.9848
304,0.931686,0.00131405,2.96391
305,0.932968,0.00128125,2.95288
306,0.934235,0.00126785,2.92833
307,0.935539,0.00130398,2.90036
308,0.936754,0.00121469,2.8739
309,0.938058,0.00130426,2.85769
310,0.939369,0.00131049,2.76255
311,0.940609,0.00124031,2.6487
312,0.941858,0.0012487,2.47496
313,0.943089,0.00123147,2.14869
314,0.944343,0.001254,2.00704
315,0.94561,0.00126708,1.75483
316,0.94677,0.0011593,1.31545
317,0.948042,0.00127208,1.05615
318,0.950356,0.00231433,0.743585
319,0.951719,0.00136257,0.671109
320,0.953018,0.0012988,0.595279
321,0.954339,0.00132191,0.543172
322,0.955668,0.00132828,0.554633
323,0.956972,0.00130425,0.427219
324,0.958228,0.00125643,0.304797
325,0.959562,0.00133319,0.200988
326,0.961894,0.00233205,0.166742
327,0.963161,0.00126731,0.167875
328,0.964533,0.00137231,0.115067
329,0.965962,0.00142878,0.114063
330,0.967292,0.00133007,0.0998365
331,0.96859,0.00129831,0.100103
332,0.969891,0.00130062,0.0688917
333,0.971236,0.00134506,0.0865528
334,0.972578,0.00134166,0.0745679
335,0.973967,0.00138968,0.0498325
336,0.975367,0.00139997,0.0479586
337,0.976632,0.00126473,0.0694847
338,0.977908,0.00127589,0.107908
339,0.979238,0.00132993,0.0801583
340,0.980432,0.00119366,0.0827232
341,0.98171,0.0012782,0.0931861
342,0.983036,0.0013263,0.0644734
343,0.984377,0.00134083,0.0678002
344,0.985836,0.00145887,0.0829237
345,0.987144,0.00130797,0.0727752
346,0.988399,0.00125528,0.0840129
347,0.989757,0.00135761,0.106173
348,0.99106,0.00130346,0.0749745
349,0.992339,0.00127894,0.0568946
350,0.99368,0.00134081,0.0342715
351,0.995041,0.00136061,0.0320906
352,0.996404,0.00136348,0.0366417
353,0.997649,0.00124501,0.0338622
354,0.998814,0.00116479,0.0225721
355,1.00024,0.00142283,0.0242292
356,1.00149,0.00125435,-0.00325431
357,1.00274,0.00124885,0.00424979
358,1.00406,0.0013232,-0.0131274
359,1.00532,0.00125297,-0.0174095
360,1.0066,0.00128546,-0.00692051
361,1.00795,0.0013522,-0.0157854
362,1.00922,0.00126832,-0.0211506
363,1.01051,0.00128344,-0.00820803
364,1.01183,0.00132513,-0.0200799
365,1.01306,0.00123009,-0.0195232
366,1.01431,0.00124737,-0.019433
367,1.01563,0.00132171,-0.019102
368,1.0169,0.0012708,-0.0220919
369,1.01815,0.00125336,-0.017273
370,1.01953,0.00137149,-0.013783
371,1.02088,0.001358,-0.014681
372,1.02224,0.00135845,-0.00989364
373,1.02363,0.00138779,-0.00786398
374,1.02498,0.00134713,-0.00307853
375,1.02627,0.00129079,-0.000871899
376,1.02758,0.00131147,0.00757537
377,1.02891,0.0013283,0.0116473
378,1.03022,0.00131368,0.0230717
379,1.03155,0.0013258,0.0345649
380,1.03284,0.00128874,0.0389472
381,1.03404,0.00120688,0.0424374
382,1.03542,0.00138213,0.0441582
383,1.03663,0.00120067,0.0466815
384,1.03791,0.001287,0.0500047
385,1.03918,0.00127198,0.0554624
386,1.04062,0.00143866,0.0589601
387,1.04191,0.00128665,0.0616748
388,1.04327,0.00136554,0.0667506
389,1.04458,0.00130015,0.0695485
390,1.04583,0.00125168,0.0850839
391,1.04716,0.00133003,0.083834
392,1.04845,0.00129403,0.0813312
393,1.04973,0.00128403,0.0781095
394,1.05101,0.00127296,0.0710615
395,1.05229,0.00127767,0.0617572
396,1.05352,0.001237,0.0629508
397,1.05483,0.00130864,0.0899354
398,1.05665,0.00181867,0.0811557
399,1.05807,0.00142337,0.0658403
400,1.05942,0.00134704,0.0441903
401,1.06067,0.00125018,0.0413603
402,1.06194,0.00127295,0.0345192
403,1.06329,0.00134915,0.0269062
404,1.06468,0.00138597,0.0339147
405,1.06596,0.00128603,0.0240341
406,1.06736,0.00139734,0.0139614
407,1.06869,0.00133093,0.000516833
408,1.06999,0.00129691,0.0036009
409,1.07131,0.00132114,0.0058439
410,1.07268,0.00136776,-0.00898077
411,1.074,0.0013212,-0.0119475
412,1.07653,0.0025286,-0.0152099
413,1.07804,0.00150727,-0.0173291
414,1.07948,0.00144903,-0.00639306
415,1.08083,0.00134098,-0.0252104
416,1.08222,0.00139062,-0.059985
417,1.08356,0.00133897,-0.0640967
418,1.08492,0.00136407,-0.0757814
419,1.08622,0.00130434,-0.0733594
420,1.08752,0.00129539,-0.0552927
421,1.08887,0.0013465,-0.0533019
422,1.09023,0.00136465,-0.0431565
423,1.09155,0.00131753,-0.0409616
424,1.09296,0.00141109,-0.0486626
425,1.09431,0.0013469,-0.0481496
426,1.09561,0.00130738,-0.0259234
427,1.09699,0.00137649,-0.03192
428,1.09819,0.00119642,-0.0383998
429,1.09944,0.00125597,-0.011408
430,1.10191,0.00247022,0.0103359
431,1.10345,0.00154214,0.00155807
432,1.1049,0.00144894,0.00215882
433,1.10623,0.00132435,0.0306254
434,1.10749,0.00125801,0.0381757
435,1.10883,0.00134434,0.0664771
436,1.11028,0.00144818,0.0424031
437,1.11167,0.00139276,0.0633819
438,1.113,0.0013276,0.0421286
439,1.11417,0.00117511,0.0245419
440,1.11551,0.00133808,0.00456989
441,1.11686,0.00134369,-0.00624651
442,1.11829,0.00143543,0.00242095
443,1.11963,0.00134185,-0.0210221
444,1.12092,0.00129117,-0.0543893
445,1.12219,0.00126966,-0.117964
446,1.12346,0.00126476,-0.150899
447,1.12468,0.00122209,-0.178442
448,1.12595,0.0012699,-0.183002
449,1.12736,0.00140739,-0.213659
450,1.12872,0.00135917,-0.252352
451,1.13012,0.00140137,-0.275349
452,1.13138,0.00125982,-0.34357
453,1.13275,0.00137319,-0.34619
454,1.13416,0.00140678,-0.359631
455,1.13548,0.00131824,-0.38636
456,1.1367,0.00122028,-0.415623
457,1.138,0.00130187,-0.495098
458,1.13927,0.00127654,-0.529482
459,1.14061,0.00133333,-0.679717
460,1.14202,0.00140954,-0.743458
461,1.14351,0.00148783,-0.864123
462,1.14488,0.00137347,-0.937363
463,1.14614,0.00126291,-0.990534
464,1.1474,0.00126018,-1.0304
465,1.14867,0.0012636,-1.08606
466,1.14999,0.00131989,-1.11356
467,1.15136,0.00137684,-1.22144
468,1.15266,0.00129926,-1.23061
469,1.15394,0.00127403,-1.34063
470,1.15534,0.0013993,-1.37411
471,1.1567,0.0013688,-1.43759
472,1.1581,0.00139723,-1.55766
473,1.15946,0.00136048,-1.67903
474,1.16085,0.00138942,-1.743
475,1.16216,0.00131319,-1.74313
476,1.16351,0.00134427,-1.75577
477,1.16488,0.00137016,-1.87962
478,1.16622,0.00134154,-1.79923
479,1.16778,0.00156037,-1.53048
480,1.1691,0.00132148,-1.56238
481,1.1706,0.00149304,-1.72456
482,1.17203,0.00143558,-1.73309
483,1.17334,0.00131017,-1.70409
484,1.17582,0.00247536,-1.69815
485,1.17731,0.00149377,-1.77306
486,1.17878,0.00147245,-1.85216
487,1.18007,0.00129154,-1.84791
488,1.18139,0.00131611,-1.82588
489,1.18294,0.00155337,-1.77456
490,1.18442,0.0014767,-1.75272
491,1.1858,0.00138368,-1.63992
492,1.18725,0.00144628,-1.62583
493,1.18852,0.00127045,-1.478
494,1.18985,0.00132906,-1.48505
495,1.19131,0.00145538,-1.46912
496,1.19286,0.00155448,-1.47264
497,1.19429,0.00142945,-1.63203
498,1.19573,0.00144124,-1.67502
499,1.19709,0.00135623,-1.70275
500,1.19839,0.00129937,-1.64685
501,1.19967,0.00128283,-1.65603
502,1.20103,0.00136238,-1.59425
503,1.20233,0.00129646,-1.57306
504,1.20373,0.00140327,-1.65108
505,1.20502,0.00128898,-1.75803
506,1.20628,0.00126213,-1.76159
507,1.20772,0.00143645,-1.80845
508,1.20907,0.00135539,-2.03383
509,1.21045,0.00137669,-2.12026
510,1.21177,0.00132134,-2.10576
511,1.21315,0.00137697,-1.67857
512,1.21462,0.00147589,-1.49773
513,1.21603,0.00140164,-1.3135
514,1.21739,0.00136789,-1.14031
515,1.21883,0.00143916,-1.23471
516,1.22019,0.00135458,-1.31868
517,1.22138,0.00119209,-1.61193
518,1.22283,0.00144612,-1.678
519,1.22418,0.00135807,-1.72224
520,1.22551,0.00132755,-1.64765
521,1.22689,0.00137548,-1.60215
522,1.22822,0.00133386,-1.62327
523,1.22957,0.00134595,-1.51052
524,1.23102,0.00145166,-1.48626
525,1.23243,0.00140961,-1.50766
526,1.2339,0.00146892,-1.54425
527,1.23525,0.00135072,-1.57577
528,1.23667,0.00142505,-1.619
529,1.23797,0.00129512,-1.67539
530,1.23932,0.00134869,-1.73998
531,1.24072,0.00140296,-1.72717
532,1.24223,0.00151513,-1.74997
533,1.2437,0.0014695,-1.73293
534,1.24505,0.00134427,-1.75317
535,1.24642,0.00137159,-1.73674
536,1.24781,0.00139141,-1.78669
537,1.24913,0.00132185,-1.79408
538,1.25066,0.00152231,-1.78736
539,1.25198,0.00132918,-1.78641
540,1.25322,0.00123788,-1.79208
541,1.25565,0.00242799,-1.79515
542,1.25707,0.00141461,-1.80141
543,1.25839,0.00132758,-1.83544
544,1.25975,0.00135583,-1.83447
545,1.26111,0.00135635,-1.8424
546,1.26257,0.00146968,-1.86925
547,1.26495,0.0023751,-1.87751
548,1.26624,0.00129272,-1.86827
549,1.26757,0.00132794,-1.87023
550,1.26891,0.00133904,-1.8544
551,1.27028,0.00137484,-1.8508
552,1.27164,0.00135846,-1.81783
553,1.27304,0.00140039,-1.82021
554,1.27438,0.00133654,-1.81353
555,1.27573,0.00135081,-1.83489
556,1.27696,0.00122948,-1.81838
557,1.27836,0.00139736,-1.78449
558,1.27975,0.00139139,-1.76688
559,1.28106,0.00131518,-1.76912
560,1.28236,0.00130038,-1.79874
561,1.28363,0.0012688,-1.79708
562,1.285,0.0013646,-1.81381
563,1.2863,0.00129797,-1.84391
564,1.28767,0.00137623,-1.85518
565,1.289,0.0013269,-1.84896
566,1.29032,0.00132444,-1.81661
567,1.29169,0.00136723,-1.77251
568,1.29312,0.00142471,-1.743
569,1.29459,0.00147202,-1.74766
570,1.29601,0.00142657,-1.75127
571,1.29739,0.00138062,-1.79555
572,1.29882,0.001427,-1.79304
573,1.30019,0.00137112,-1.79822
574,1.30142,0.00122857,-1.79637
575,1.30275,0.00132519,-1.77888
576,1.30412,0.00137549,-1.76463
577,1.30546,0.00134194,-1.71079
578,1.30688,0.00141142,-1.60405
579,1.30814,0.00126727,-1.53044
580,1.30943,0.00128692,-1.49991
581,1.31089,0.00145572,-1.40073
582,1.31229,0.00140697,-1.3563
583,1.31378,0.00148573,-1.3995
584,1.3151,0.00132467,-1.49408
585,1.31641,0.00130256,-1.50614
586,1.31762,0.00121267,-1.57392
587,1.32002,0.00240305,-1.56255
588,1.32144,0.00142351,-1.51159
589,1.32286,0.00141346,-1.42053
590,1.32432,0.00146587,-1.26732
591,1.32583,0.00150947,-1.23423
592,1.3271,0.00126648,-1.19354
593,1.32842,0.00131646,-1.13983
594,1.32976,0.00134652,-1.12175
595,1.33114,0.0013761,-1.08197
596,1.33242,0.00128461,-1.0035
597,1.3338,0.0013794,-0.94896
598,1.33537,0.00156978,-0.809727
599,1.33664,0.00126542,-0.772353
600,1.33797,0.0013357,-0.710514
601,1.33937,0.00139392,-0.661636
602,1.3408,0.00142884,-0.628698
603,1.34204,0.00124836,-0.61407
604,1.3434,0.00135956,-0.556199
605,1.34481,0.0014019,-0.468728
606,1.3462,0.00139731,-0.423223
607,1.34759,0.00138674,-0.34262
608,1.34883,0.00123491,-0.276797
609,1.35023,0.00140588,-0.249179
610,1.35176,0.00152452,-0.220185
611,1.35319,0.00143527,-0.214794
612,1.35468,0.00148426,-0.130963
613,1.35604,0.00136432,-0.102626
614,1.35741,0.00137061,-0.0812761
615,1.35886,0.00145185,-0.0347596
616,1.36019,0.00132634,-0.0202946
617,1.36148,0.00129528,-0.0219771
618,1.36285,0.00137109,-0.0304998
619,1.36421,0.00135862,-0.0325152
620,1.3656,0.00138979,-0.0475848
621,1.36701,0.00141104,-0.0686651
622,1.36841,0.00139744,-0.0820195
623,1.3698,0.00138384,-0.100869
624,1.37115,0.00135595,-0.0873262
625,1.37255,0.00139596,-0.0895178
626,1.3739,0.00135555,-0.0781706
627,1.37537,0.00146798,-0.0630189
628,1.37672,0.00135348,-0.0687544
629,1.37806,0.00133499,-0.053952
630,1.37942,0.00136362,-0.0237166
631,1.38068,0.00126193,-0.0227075
632,1.3822,0.00151264,-0.0303872
633,1.38359,0.00139322,-0.0327965
634,1.38497,0.00137555,-0.0418218
635,1.38621,0.00124413,-0.0273673
636,1.38752,0.00130478,-0.0331638
637,1.38885,0.00133059,-0.0325417
638,1.39019,0.00134151,-0.0488904
639,1.39154,0.00135522,-0.0512039
640,1.39397,0.00243073,-0.0585865
641,1.39554,0.00156456,-0.0526971
642,1.39701,0.00147157,-0.0592023
643,1.39837,0.00135592,-0.0490088
644,1.39964,0.0012705,-0.0535569
645,1.40103,0.00139198,-0.0504968
646,1.40342,0.00239201,-0.0224991
647,1.40584,0.00242411,-0.00798217
648,1.40723,0.00138753,-0.0252484
649,1.40863,0.00139539,-0.0199615
650,1.41002,0.00139525,-0.0246377
651,1.41162,0.00160118,0.0309473
652,1.41305,0.00142892,0.000330391
653,1.41447,0.00142203,0.00819332
654,1.41575,0.0012731,0.0101832
655,1.41706,0.00131505,0.00909602
656,1.41848,0.00141827,-0.00737249
657,1.41985,0.00136769,-0.0065903
658,1.42121,0.00136606,0.0222275
659,1.42266,0.00144157,0.0646102
660,1.42401,0.00135785,0.0771626
661,1.42539,0.00137157,0.0690176
662,1.4267,0.00131582,0.0613305
663,1.42808,0.00137427,0.101679
664,1.4294,0.00132583,0.089549
665,1.43087,0.00147208,0.0913463
666,1.43326,0.00239057,0.0641837
667,1.43485,0.00158658,0.0578609
668,1.43621,0.00135469,0.0540004
669,1.43754,0.001336,0.0488729
670,1.4389,0.00135969,0.0495788
671,1.44012,0.00122271,0.047525
672,1.4416,0.00147871,0.0377346
673,1.44302,0.00142264,0.0393711
674,1.44441,0.0013871,0.057247
675,1.44589,0.00147965,0.0249194
676,1.44716,0.00126983,0.0250157
677,1.44858,0.001422,0.0246076
678,1.45005,0.00146491,0.0448452
679,1.45144,0.00139004,0.057189
680,1.4541,0.00266008,0.03036
681,1.45572,0.00161734,0.0511584
682,1.45734,0.00162589,0.0800359
683,1.45896,0.0016143,0.0761992
684,1.46045,0.00149028,0.0534372
685,1.46323,0.00278306,0.0615784
686,1.46486,0.00163156,0.101956
687,1.46638,0.00151509,0.119272
688,1.46791,0.00153705,0.129312
689,1.4695,0.00158461,0.116479
690,1.47112,0.0016246,0.0908039
691,1.47258,0.00145445,0.0513675
692,1.4741,0.00152094,0.0410685
693,1.47561,0.00151064,-0.00174374
694,1.47711,0.0014988,0.00859377
695,1.47859,0.0014804,-0.0382246
696,1.48022,0.00163322,-0.025007
697,1.48166,0.00143538,-0.0348503
698,1.48303,0.00137676,-0.00472355
699,1.4845,0.00147146,0.0906145
700,1.48613,0.00162237,0.100413
701,1.48773,0.0015996,0.0728926
702,1.48921,0.00148304,-0.0214415
703,1.49084,0.00162985,0.00951497
704,1.49228,0.0014447,0.0168506
705,1.49402,0.00173683,0.0118628
706,1.49552,0.0015033,-0.0130569
707,1.49711,0.00158172,0.00178897
708,1.49866,0.0015528,0.0110058
709,1.50018,0.00151988,0.0565048
710,1.50181,0.00162842,0.0483019
711,1.50329,0.00148603,0.0725926
712,1.50475,0.00145809,0.0720363
713,1.50632,0.00156828,0.0710602
714,1.50782,0.00150033,0.00193202
715,1.50942,0.00160283,-0.0614878
716,1.51102,0.00159396,-0.0767747
717,1.51258,0.00155933,-0.0922618
718,1.51408,0.00150402,-0.0670896
719,1.51576,0.00168369,-0.023083
720,1.51731,0.00155042,-0.0177826
721,1.51894,0.00162678,-0.0387038
722,1.52049,0.0015525,-0.0176442
723,1.52217,0.00168157,0.0170532
724,1.5237,0.00152682,-0.116581
725,1.52531,0.00160914,-0.131301
726,1.5269,0.00158681,-0.157002
727,1.52836,0.00146374,-0.167953
728,1.52992,0.00155902,-0.169883
729,1.53151,0.001587,-0.148549
730,1.53313,0.00162505,-0.143238
731,1.53485,0.0017163,-0.139174
732,1.53633,0.00148409,-0.11078
